date,ticker,price
2023-05-12,BBBB,703.01
2023-05-15,BBBB,687.08
2023-05-16,BBBB,691.25
2023-05-17,BBBB,680.9
2023-05-18,BBBB,680.03
2023-05-19,BBBB,684.51
2023-05-22,BBBB,688.93
2023-05-23,BBBB,694.77
2023-05-24,BBBB,717.55
2023-05-25,BBBB,724.09
2023-05-26,BBBB,720.57
2023-05-29,BBBB,734.59
2023-05-30,BBBB,752.28
2023-05-31,BBBB,734.03
2023-06-01,BBBB,742.86
2023-06-02,BBBB,753.35
2023-06-05,BBBB,748.88
2023-06-06,BBBB,769.77
2023-06-07,BBBB,767.46
2023-06-08,BBBB,769.39
2023-06-09,BBBB,766.73
2023-06-12,BBBB,766.97
2023-06-13,BBBB,750.34
2023-06-14,BBBB,729.04
2023-06-15,BBBB,752.66
2023-06-16,BBBB,740.02
2023-06-19,BBBB,725.49
2023-06-20,BBBB,694.91
2023-06-21,BBBB,686.08
2023-06-22,BBBB,668.17
2023-06-23,BBBB,690.47
2023-06-26,BBBB,704.56
2023-06-27,BBBB,694.93
2023-06-28,BBBB,726.95
2023-06-29,BBBB,741.37
2023-06-30,BBBB,736.57
2023-07-03,BBBB,700.65
2023-07-04,BBBB,733.5
2023-07-05,BBBB,713.4
2023-07-06,BBBB,690.3
2023-07-07,BBBB,704.57
2023-07-10,BBBB,739.8
2023-07-11,BBBB,760.57
2023-07-12,BBBB,769.19
2023-07-13,BBBB,778.4
2023-07-14,BBBB,791.8
2023-07-17,BBBB,803.91
2023-07-18,BBBB,808.44
2023-07-19,BBBB,810.13
2023-07-20,BBBB,809.11
2023-07-21,BBBB,797.0
2023-07-24,BBBB,792.54
2023-07-25,BBBB,766.16
2023-07-26,BBBB,764.65
2023-07-27,BBBB,749.68
2023-07-28,BBBB,733.32
2023-07-31,BBBB,735.96
2023-08-01,BBBB,756.74
2023-08-02,BBBB,770.76
2023-08-03,BBBB,746.93
2023-08-04,BBBB,732.29
2023-08-07,BBBB,746.2
2023-08-08,BBBB,731.68
2023-08-09,BBBB,728.4
2023-08-10,BBBB,736.46
2023-08-11,BBBB,722.33
2023-08-14,BBBB,723.86
2023-08-15,BBBB,704.8
2023-08-16,BBBB,696.37
2023-08-17,BBBB,700.84
2023-08-18,BBBB,678.86
2023-08-21,BBBB,684.87
2023-08-22,BBBB,684.6
2023-08-23,BBBB,692.21
2023-08-24,BBBB,695.32
2023-08-25,BBBB,714.55
2023-08-28,BBBB,716.34
2023-08-29,BBBB,710.21
2023-08-30,BBBB,711.95
2023-08-31,BBBB,719.73
2023-09-01,BBBB,720.43
2023-09-04,BBBB,721.02
2023-09-05,BBBB,710.97
2023-09-06,BBBB,701.6
2023-09-07,BBBB,682.2
2023-09-08,BBBB,706.49
2023-09-11,BBBB,689.13
2023-09-12,BBBB,679.65
2023-09-13,BBBB,669.95
2023-09-14,BBBB,682.05
2023-09-15,BBBB,678.04
2023-09-18,BBBB,695.17
2023-09-19,BBBB,685.87
2023-09-20,BBBB,689.71
2023-09-21,BBBB,678.28
2023-09-22,BBBB,708.01
2023-09-25,BBBB,691.4
2023-09-26,BBBB,695.69
2023-09-27,BBBB,704.57
2023-09-28,BBBB,710.42
2023-09-29,BBBB,707.79
2023-10-02,BBBB,705.96
2023-10-03,BBBB,706.58
2023-10-04,BBBB,704.5
2023-10-05,BBBB,718.22
2023-10-06,BBBB,750.68
2023-10-09,BBBB,742.36
2023-10-10,BBBB,722.3
2023-10-11,BBBB,721.02
2023-10-12,BBBB,759.2
2023-10-13,BBBB,747.09
2023-10-16,BBBB,771.99
2023-10-17,BBBB,798.33
2023-10-18,BBBB,789.54
2023-10-19,BBBB,798.58
2023-10-20,BBBB,825.02
2023-10-23,BBBB,818.78
2023-10-24,BBBB,815.46
2023-10-25,BBBB,806.03
2023-10-26,BBBB,789.83
2023-10-27,BBBB,779.64
2023-10-30,BBBB,760.79
2023-10-31,BBBB,761.31
2023-11-01,BBBB,749.67
2023-11-02,BBBB,753.19
2023-11-03,BBBB,730.11
2023-11-06,BBBB,734.96
2023-11-07,BBBB,747.31
2023-11-08,BBBB,718.1
2023-11-09,BBBB,723.49
2023-11-10,BBBB,741.48
2023-11-13,BBBB,723.75
2023-11-14,BBBB,748.37
2023-11-15,BBBB,754.67
2023-11-16,BBBB,744.11
2023-11-17,BBBB,743.28
2023-11-20,BBBB,751.62
2023-11-21,BBBB,752.77
2023-11-22,BBBB,760.92
2023-11-23,BBBB,747.04
2023-11-24,BBBB,749.57
2023-11-27,BBBB,728.68
2023-11-28,BBBB,727.06
2023-11-29,BBBB,714.03
2023-11-30,BBBB,703.6
2023-12-01,BBBB,721.22
2023-12-04,BBBB,737.13
2023-12-05,BBBB,746.16
2023-12-06,BBBB,730.04
2023-12-07,BBBB,725.44
2023-12-08,BBBB,743.25
2023-12-11,BBBB,745.36
2023-12-12,BBBB,780.75
2023-12-13,BBBB,786.92
2023-12-14,BBBB,789.94
2023-12-15,BBBB,785.08
2023-12-18,BBBB,787.18
2023-12-19,BBBB,784.78
2023-12-20,BBBB,795.97
2023-12-21,BBBB,811.35
2023-12-22,BBBB,798.69
2023-12-25,BBBB,777.71
2023-12-26,BBBB,749.67
2023-12-27,BBBB,757.32
2023-12-28,BBBB,740.79
2023-12-29,BBBB,709.57
2022-01-03,CCCC,320.27
2022-01-04,CCCC,320.47
2022-01-05,CCCC,322.08
2022-01-06,CCCC,322.07
2022-01-07,CCCC,319.6
2022-01-10,CCCC,322.58
2022-01-11,CCCC,319.77
2022-01-12,CCCC,327.31
2022-01-13,CCCC,331.05
2022-01-14,CCCC,335.05
2022-01-17,CCCC,331.67
2022-01-18,CCCC,330.1
2022-01-19,CCCC,322.35
2022-01-20,CCCC,320.08
2022-01-21,CCCC,313.52
2022-01-24,CCCC,321.86
2022-01-25,CCCC,322.19
2022-01-26,CCCC,323.29
2022-01-27,CCCC,321.83
2022-01-28,CCCC,323.11
2022-01-31,CCCC,339.44
2022-02-01,CCCC,337.4
2022-02-02,CCCC,333.04
2022-02-03,CCCC,336.59
2022-02-04,CCCC,320.01
2022-02-07,CCCC,320.42
2022-02-08,CCCC,318.05
2022-02-09,CCCC,311.8
2022-02-10,CCCC,314.98
2022-02-11,CCCC,315.32
2022-02-14,CCCC,304.15
2022-02-15,CCCC,300.25
2022-02-16,CCCC,283.39
2022-02-17,CCCC,285.06
2022-02-18,CCCC,286.68
2022-02-21,CCCC,282.17
2022-02-22,CCCC,285.23
2022-02-23,CCCC,278.01
2022-02-24,CCCC,272.69
2022-02-25,CCCC,274.97
2022-02-28,CCCC,271.21
2022-03-01,CCCC,270.87
2022-03-02,CCCC,267.84
2022-03-03,CCCC,265.64
2022-03-04,CCCC,263.7
2022-03-07,CCCC,260.0
2022-03-08,CCCC,261.58
2022-03-09,CCCC,258.31
2022-03-10,CCCC,258.39
2022-03-11,CCCC,254.65
2022-03-14,CCCC,246.96
2022-03-15,CCCC,251.51
2022-03-16,CCCC,254.03
2022-03-17,CCCC,265.93
2022-03-18,CCCC,260.43
2022-03-21,CCCC,259.35
2022-03-22,CCCC,258.68
2022-03-23,CCCC,263.85
2022-03-24,CCCC,261.19
2022-03-25,CCCC,255.14
2022-03-28,CCCC,261.38
2022-03-29,CCCC,259.73
2022-03-30,CCCC,264.34
2022-03-31,CCCC,268.4
2022-04-01,CCCC,268.24
2022-04-04,CCCC,267.3
2022-04-05,CCCC,265.22
2022-04-06,CCCC,265.14
2022-04-07,CCCC,269.75
2022-04-08,CCCC,265.49
2022-04-11,CCCC,266.07
2022-04-12,CCCC,260.18
2022-04-13,CCCC,255.06
2022-04-14,CCCC,254.9
2022-04-15,CCCC,245.1
2022-04-18,CCCC,255.42
2022-04-19,CCCC,249.39
2022-04-20,CCCC,249.19
2022-04-21,CCCC,255.08
2022-04-22,CCCC,250.72
2022-04-25,CCCC,239.43
2022-04-26,CCCC,237.31
2022-04-27,CCCC,233.2
2022-04-28,CCCC,222.82
2022-04-29,CCCC,224.09
2022-05-02,CCCC,225.02
2022-05-03,CCCC,230.22
2022-05-04,CCCC,225.12
2022-05-05,CCCC,218.03
2022-05-06,CCCC,216.27
2022-05-09,CCCC,215.88
2022-05-10,CCCC,219.9
2022-05-11,CCCC,226.19
2022-05-12,CCCC,231.75
2022-05-13,CCCC,233.04
2022-05-16,CCCC,236.79
2022-05-17,CCCC,233.78
2022-05-18,CCCC,234.57
2022-05-19,CCCC,229.05
2022-05-20,CCCC,229.33
2022-05-23,CCCC,229.74
2022-05-24,CCCC,237.79
2022-05-25,CCCC,236.71
2022-05-26,CCCC,237.13
2022-05-27,CCCC,238.26
2022-05-30,CCCC,236.1
2022-05-31,CCCC,232.34
2022-06-01,CCCC,238.46
2022-06-02,CCCC,233.82
2022-06-03,CCCC,227.7
2022-06-06,CCCC,230.81
2022-06-07,CCCC,236.22
2022-06-08,CCCC,234.1
2022-06-09,CCCC,232.07
2022-06-10,CCCC,233.38
2022-06-13,CCCC,230.1
2022-06-14,CCCC,226.53
2022-06-15,CCCC,230.55
2022-06-16,CCCC,233.37
2022-06-17,CCCC,239.57
2022-06-20,CCCC,233.64
2022-06-21,CCCC,231.3
2022-06-22,CCCC,232.61
2022-06-23,CCCC,228.34
2022-06-24,CCCC,231.29
2022-06-27,CCCC,237.03
2022-06-28,CCCC,234.28
2022-06-29,CCCC,234.46
2022-06-30,CCCC,241.38
2022-07-01,CCCC,250.23
2022-07-04,CCCC,253.99
2022-07-05,CCCC,257.02
2022-07-06,CCCC,252.67
2022-07-07,CCCC,254.49
2022-07-08,CCCC,257.34
2022-07-11,CCCC,256.26
2022-07-12,CCCC,253.23
2022-07-13,CCCC,246.82
2022-07-14,CCCC,238.39
2022-07-15,CCCC,229.29
2022-07-18,CCCC,231.96
2022-07-19,CCCC,232.64
2022-07-20,CCCC,230.4
2022-07-21,CCCC,228.88
2022-07-22,CCCC,229.85
2022-07-25,CCCC,229.09
2022-07-26,CCCC,223.03
2022-07-27,CCCC,227.14
2022-07-28,CCCC,228.53
2022-07-29,CCCC,229.75
2022-08-01,CCCC,233.63
2022-08-02,CCCC,229.86
2022-08-03,CCCC,235.5
2022-08-04,CCCC,234.84
2022-08-05,CCCC,239.06
2022-08-08,CCCC,242.59
2022-08-09,CCCC,237.6
2022-08-10,CCCC,240.01
2022-08-11,CCCC,241.58
2022-08-12,CCCC,241.72
2022-08-15,CCCC,241.27
2022-08-16,CCCC,240.85
2022-08-17,CCCC,244.8
2022-08-18,CCCC,247.65
2022-08-19,CCCC,247.8
2022-08-22,CCCC,240.51
2022-08-23,CCCC,242.9
2022-08-24,CCCC,246.44
2022-08-25,CCCC,258.05
2022-08-26,CCCC,263.66
2022-08-29,CCCC,253.83
2022-08-30,CCCC,254.23
2022-08-31,CCCC,263.61
2022-09-01,CCCC,266.92
2022-09-02,CCCC,268.68
2022-09-05,CCCC,273.56
2022-09-06,CCCC,270.17
2022-09-07,CCCC,272.77
2022-09-08,CCCC,271.41
2022-09-09,CCCC,271.3
2022-09-12,CCCC,275.83
2022-09-13,CCCC,270.77
2022-09-14,CCCC,277.83
2022-09-15,CCCC,275.49
2022-09-16,CCCC,276.93
2022-09-19,CCCC,269.28
2022-09-20,CCCC,273.19
2022-09-21,CCCC,281.21
2022-09-22,CCCC,278.33
2022-09-23,CCCC,272.22
2022-09-26,CCCC,273.73
2022-09-27,CCCC,281.82
2022-09-28,CCCC,273.76
2022-09-29,CCCC,267.77
2022-09-30,CCCC,265.35
2022-10-03,CCCC,261.03
2022-10-04,CCCC,256.8
2022-10-05,CCCC,246.27
2022-10-06,CCCC,249.18
2022-10-07,CCCC,250.88
2022-10-10,CCCC,242.5
2022-10-11,CCCC,249.67
2022-10-12,CCCC,258.21
2022-10-13,CCCC,254.36
2022-10-14,CCCC,260.36
2022-10-17,CCCC,257.39
2022-10-18,CCCC,258.33
2022-10-19,CCCC,254.05
2022-10-20,CCCC,265.55
2022-10-21,CCCC,263.98
2022-10-24,CCCC,264.65
2022-10-25,CCCC,261.03
2022-10-26,CCCC,270.94
2022-10-27,CCCC,281.35
2022-10-28,CCCC,290.68
2022-10-31,CCCC,296.3
2022-11-01,CCCC,292.62
2022-11-02,CCCC,297.5
2022-11-03,CCCC,297.46
2022-11-04,CCCC,305.37
2022-11-07,CCCC,312.26
2022-11-08,CCCC,308.23
2022-11-09,CCCC,314.13
2022-11-10,CCCC,318.45
2022-11-11,CCCC,301.26
2022-11-14,CCCC,306.13
2022-11-15,CCCC,303.5
2022-11-16,CCCC,298.17
2022-11-17,CCCC,293.18
2022-11-18,CCCC,292.39
2022-11-21,CCCC,295.21
2022-11-22,CCCC,287.25
2022-11-23,CCCC,288.35
2022-11-24,CCCC,291.69
2022-11-25,CCCC,302.76
2022-11-28,CCCC,296.31
2022-11-29,CCCC,294.24
2022-11-30,CCCC,295.79
2022-12-01,CCCC,302.66
2022-12-02,CCCC,300.82
2022-12-05,CCCC,308.12
2022-12-06,CCCC,296.41
2022-12-07,CCCC,289.07
2022-12-08,CCCC,291.09
2022-12-09,CCCC,282.99
2022-12-12,CCCC,276.42
2022-12-13,CCCC,273.52
2022-12-14,CCCC,277.77
2022-12-15,CCCC,267.44
2022-12-16,CCCC,268.35
2022-12-19,CCCC,273.95
2022-12-20,CCCC,272.89
2022-12-21,CCCC,270.88
2022-12-22,CCCC,273.07
2022-12-23,CCCC,272.02
2022-12-26,CCCC,279.69
2022-12-27,CCCC,273.54
2022-12-28,CCCC,273.26
2022-12-29,CCCC,274.39
2022-12-30,CCCC,272.32
2023-01-02,CCCC,257.12
2023-01-03,CCCC,256.29
2023-01-04,CCCC,260.95
2023-01-05,CCCC,265.04
2023-01-06,CCCC,266.93
2023-01-09,CCCC,261.13
2023-01-10,CCCC,263.2
2023-01-11,CCCC,260.2
2023-01-12,CCCC,262.05
2023-01-13,CCCC,262.69
2023-01-16,CCCC,257.61
2023-01-17,CCCC,253.05
2023-01-18,CCCC,254.85
2023-01-19,CCCC,253.73
2023-01-20,CCCC,249.5
2023-01-23,CCCC,244.94
2023-01-24,CCCC,243.45
2023-01-25,CCCC,251.21
2023-01-26,CCCC,248.58
2023-01-27,CCCC,248.51
2023-01-30,CCCC,249.02
2023-01-31,CCCC,243.45
2023-02-01,CCCC,235.01
2023-02-02,CCCC,230.24
2023-02-03,CCCC,231.38
2023-02-06,CCCC,231.78
2023-02-07,CCCC,235.06
2023-02-08,CCCC,235.52
2023-02-09,CCCC,235.0
2023-02-10,CCCC,232.18
2023-02-13,CCCC,236.32
2023-02-14,CCCC,232.02
2023-02-15,CCCC,226.92
2023-02-16,CCCC,229.51
2023-02-17,CCCC,223.47
2023-02-20,CCCC,234.53
2023-02-21,CCCC,234.91
2023-02-22,CCCC,236.55
2023-02-23,CCCC,232.75
2023-02-24,CCCC,231.29
2023-02-27,CCCC,229.32
2023-02-28,CCCC,226.85
2023-03-01,CCCC,229.74
2023-03-02,CCCC,227.68
2023-03-03,CCCC,232.37
2023-03-06,CCCC,245.08
2023-03-07,CCCC,243.63
2023-03-08,CCCC,244.38
2023-03-09,CCCC,246.24
2023-03-10,CCCC,255.32
2023-03-13,CCCC,254.9
2023-03-14,CCCC,250.71
2023-03-15,CCCC,244.44
2023-03-16,CCCC,244.16
2023-03-17,CCCC,241.98
2023-03-20,CCCC,251.9
2023-03-21,CCCC,260.98
2023-03-22,CCCC,255.64
2023-03-23,CCCC,252.03
2023-03-24,CCCC,252.4
2023-03-27,CCCC,259.55
2023-03-28,CCCC,259.85
2023-03-29,CCCC,256.51
2023-03-30,CCCC,256.2
2023-03-31,CCCC,253.0
2023-04-03,CCCC,256.07
2023-04-04,CCCC,252.47
2023-04-05,CCCC,249.9
2023-04-06,CCCC,255.78
2023-04-07,CCCC,251.88
2023-04-10,CCCC,244.7
2023-04-11,CCCC,245.16
2023-04-12,CCCC,243.4
2023-04-13,CCCC,245.9
2023-04-14,CCCC,247.47
2023-04-17,CCCC,247.31
2023-04-18,CCCC,247.01
2023-04-19,CCCC,243.4
2023-04-20,CCCC,243.81
2023-04-21,CCCC,248.14
2023-04-24,CCCC,243.36
2023-04-25,CCCC,243.33
2023-04-26,CCCC,248.44
2023-04-27,CCCC,250.96
2023-04-28,CCCC,257.62
2023-05-01,CCCC,254.71
2023-05-02,CCCC,245.55
2023-05-03,CCCC,246.54
2023-05-04,CCCC,248.33
2023-05-05,CCCC,255.22
2023-05-08,CCCC,261.36
2023-05-09,CCCC,264.18
2023-05-10,CCCC,268.26
2023-05-11,CCCC,267.23
2023-05-12,CCCC,260.79
2023-05-15,CCCC,261.41
2023-05-16,CCCC,266.6
2023-05-17,CCCC,270.12
2023-05-18,CCCC,274.66
2023-05-19,CCCC,272.32
2023-05-22,CCCC,270.88
2023-05-23,CCCC,273.51
2023-05-24,CCCC,270.54
2023-05-25,CCCC,267.76
2023-05-26,CCCC,269.36
2023-05-29,CCCC,273.49
2023-05-30,CCCC,272.4
2023-05-31,CCCC,266.14
2023-06-01,CCCC,262.25
2023-06-02,CCCC,263.32
2023-06-05,CCCC,264.33
2023-06-06,CCCC,265.61
2023-06-07,CCCC,268.4
2023-06-08,CCCC,268.43
2023-06-09,CCCC,269.85
2023-06-12,CCCC,269.61
2023-06-13,CCCC,275.88
2023-06-14,CCCC,283.89
2023-06-15,CCCC,277.22
2023-06-16,CCCC,275.81
2023-06-19,CCCC,275.99
2023-06-20,CCCC,274.52
2023-06-21,CCCC,284.54
2023-06-22,CCCC,285.82
2023-06-23,CCCC,281.25
2023-06-26,CCCC,284.63
2023-06-27,CCCC,286.18
2023-06-28,CCCC,287.92
2023-06-29,CCCC,298.52
2023-06-30,CCCC,300.63
2023-07-03,CCCC,298.81
2023-07-04,CCCC,287.35
2023-07-05,CCCC,286.4
2023-07-06,CCCC,293.98
2023-07-07,CCCC,293.44
2023-07-10,CCCC,280.58
2023-07-11,CCCC,277.8
2023-07-12,CCCC,283.37
2023-07-13,CCCC,286.48
2023-07-14,CCCC,281.71
2023-07-17,CCCC,278.54
2023-07-18,CCCC,276.26
2023-07-19,CCCC,272.63
2023-07-20,CCCC,261.78
2023-07-21,CCCC,265.81
2023-07-24,CCCC,272.58
2023-07-25,CCCC,264.42
2023-07-26,CCCC,271.08
2023-07-27,CCCC,270.53
2023-07-28,CCCC,277.24
2023-07-31,CCCC,277.45
2023-08-01,CCCC,278.2
2023-08-02,CCCC,280.28
2023-08-03,CCCC,275.89
2023-08-04,CCCC,282.56
2023-08-07,CCCC,276.29
2023-08-08,CCCC,274.08
2023-08-09,CCCC,276.97
2023-08-10,CCCC,274.16
2023-08-11,CCCC,278.46
2023-08-14,CCCC,286.23
2023-08-15,CCCC,292.08
2023-08-16,CCCC,280.99
2023-08-17,CCCC,281.7
2023-08-18,CCCC,287.55
2023-08-21,CCCC,280.08
2023-08-22,CCCC,284.16
2023-08-23,CCCC,287.98
2023-08-24,CCCC,281.08
2023-08-25,CCCC,285.81
2023-08-28,CCCC,287.37
2023-08-29,CCCC,291.14
2023-08-30,CCCC,285.56
2023-08-31,CCCC,286.42
2023-09-01,CCCC,276.82
2023-09-04,CCCC,264.5
2023-09-05,CCCC,265.24
2023-09-06,CCCC,271.15
2023-09-07,CCCC,272.52
2023-09-08,CCCC,272.18
2023-09-11,CCCC,271.16
2023-09-12,CCCC,266.09
2023-09-13,CCCC,264.92
2023-09-14,CCCC,267.16
2023-09-15,CCCC,264.84
2023-09-18,CCCC,268.85
2023-09-19,CCCC,269.91
2023-09-20,CCCC,271.62
2023-09-21,CCCC,276.49
2023-09-22,CCCC,273.6
2023-09-25,CCCC,277.23
2023-09-26,CCCC,275.09
2023-09-27,CCCC,276.97
2023-09-28,CCCC,273.41
2023-09-29,CCCC,268.48
2023-10-02,CCCC,268.97
2023-10-03,CCCC,259.02
2023-10-04,CCCC,257.49
2023-10-05,CCCC,249.35
2023-10-06,CCCC,253.26
2023-10-09,CCCC,258.64
2023-10-10,CCCC,254.21
2023-10-11,CCCC,256.4
2023-10-12,CCCC,261.05
2023-10-13,CCCC,265.8
2023-10-16,CCCC,266.95
2023-10-17,CCCC,270.9
2023-10-18,CCCC,267.4
2023-10-19,CCCC,267.84
2023-10-20,CCCC,265.35
2023-10-23,CCCC,261.49
2023-10-24,CCCC,261.68
2023-10-25,CCCC,263.5
2023-10-26,CCCC,269.71
2023-10-27,CCCC,271.14
2023-10-30,CCCC,274.64
2023-10-31,CCCC,278.26
2023-11-01,CCCC,293.62
2023-11-02,CCCC,283.18
2023-11-03,CCCC,279.31
2023-11-06,CCCC,287.67
2023-11-07,CCCC,285.65
2023-11-08,CCCC,290.76
2023-11-09,CCCC,292.1
2023-11-10,CCCC,304.66
2023-11-13,CCCC,297.95
2023-11-14,CCCC,305.32
2023-11-15,CCCC,316.19
2023-11-16,CCCC,309.84
2023-11-17,CCCC,314.73
2023-11-20,CCCC,308.71
2023-11-21,CCCC,308.9
2023-11-22,CCCC,307.32
2023-11-23,CCCC,292.9
2023-11-24,CCCC,295.4
2023-11-27,CCCC,296.24
2023-11-28,CCCC,305.14
2023-11-29,CCCC,308.89
2023-11-30,CCCC,323.37
2023-12-01,CCCC,324.07
2023-12-04,CCCC,323.38
2023-12-05,CCCC,322.19
2023-12-06,CCCC,319.37
2023-12-07,CCCC,305.58
2023-12-08,CCCC,304.23
2023-12-11,CCCC,291.91
2023-12-12,CCCC,294.56
2023-12-13,CCCC,287.34
2023-12-14,CCCC,282.25
2023-12-15,CCCC,278.5
2023-12-18,CCCC,277.36
2023-12-19,CCCC,277.4
2023-12-20,CCCC,283.48
2023-12-21,CCCC,280.22
2023-12-22,CCCC,282.93
2023-12-25,CCCC,298.81
2023-12-26,CCCC,301.07
2023-12-27,CCCC,299.99
2023-12-28,CCCC,295.35
2023-12-29,CCCC,294.2
2022-01-03,DDDD,327.68
2022-01-04,DDDD,322.5
2022-01-05,DDDD,329.52
2022-01-06,DDDD,329.66
2022-01-07,DDDD,342.44
2022-01-10,DDDD,342.02
2022-01-11,DDDD,337.21
2022-01-12,DDDD,327.15
2022-01-13,DDDD,315.57
2022-01-14,DDDD,305.72
2022-01-17,DDDD,307.36
2022-01-18,DDDD,310.51
2022-01-19,DDDD,300.84
2022-01-20,DDDD,306.27
2022-01-21,DDDD,303.33
2022-01-24,DDDD,304.22
2022-01-25,DDDD,314.19
2022-01-26,DDDD,319.88
2022-01-27,DDDD,318.16
2022-01-28,DDDD,312.54
2022-01-31,DDDD,299.38
2022-02-01,DDDD,295.1
2022-02-02,DDDD,293.86
2022-02-03,DDDD,288.11
2022-02-04,DDDD,287.36
2022-02-07,DDDD,287.8
2022-02-08,DDDD,286.51
2022-02-09,DDDD,282.81
2022-02-10,DDDD,283.76
2022-02-11,DDDD,286.28
2022-02-14,DDDD,280.11
2022-02-15,DDDD,288.12
2022-02-16,DDDD,287.56
2022-02-17,DDDD,287.67
2022-02-18,DDDD,291.77
2022-02-21,DDDD,293.13
2022-02-22,DDDD,298.77
2022-02-23,DDDD,300.5
2022-02-24,DDDD,296.84
2022-02-25,DDDD,298.99
2022-02-28,DDDD,292.23
2022-03-01,DDDD,292.86
2022-03-02,DDDD,292.67
2022-03-03,DDDD,291.45
2022-03-04,DDDD,290.71
2022-03-07,DDDD,279.97
2022-03-08,DDDD,276.91
2022-03-09,DDDD,277.43
2022-03-10,DDDD,278.32
2022-03-11,DDDD,272.65
2022-03-14,DDDD,279.64
2022-03-15,DDDD,274.84
2022-03-16,DDDD,280.22
2022-03-17,DDDD,282.63
2022-03-18,DDDD,279.0
2022-03-21,DDDD,289.08
2022-03-22,DDDD,282.26
2022-03-23,DDDD,287.5
2022-03-24,DDDD,293.31
2022-03-25,DDDD,289.4
2022-03-28,DDDD,297.57
2022-03-29,DDDD,296.09
2022-03-30,DDDD,297.8
2022-03-31,DDDD,299.36
2022-04-01,DDDD,298.56
2022-04-04,DDDD,303.44
2022-04-05,DDDD,308.29
2022-04-06,DDDD,297.7
2022-04-07,DDDD,305.56
2022-04-08,DDDD,295.57
2022-04-11,DDDD,301.74
2022-04-12,DDDD,308.62
2022-04-13,DDDD,301.95
2022-04-14,DDDD,299.48
2022-04-15,DDDD,292.93
2022-04-18,DDDD,291.68
2022-04-19,DDDD,289.89
2022-04-20,DDDD,294.44
2022-04-21,DDDD,302.26
2022-04-22,DDDD,310.82
2022-04-25,DDDD,307.34
2022-04-26,DDDD,306.06
2022-04-27,DDDD,295.92
2022-04-28,DDDD,291.19
2022-04-29,DDDD,296.87
2022-05-02,DDDD,306.62
2022-05-03,DDDD,299.14
2022-05-04,DDDD,295.62
2022-05-05,DDDD,295.46
2022-05-06,DDDD,297.12
2022-05-09,DDDD,292.35
2022-05-10,DDDD,294.84
2022-05-11,DDDD,292.06
2022-05-12,DDDD,291.97
2022-05-13,DDDD,295.18
2022-05-16,DDDD,295.22
2022-05-17,DDDD,292.65
2022-05-18,DDDD,292.01
2022-05-19,DDDD,291.5
2022-05-20,DDDD,289.35
2022-05-23,DDDD,287.85
2022-05-24,DDDD,297.2
2022-05-25,DDDD,300.56
2022-05-26,DDDD,298.79
2022-05-27,DDDD,302.98
2022-05-30,DDDD,300.96
2022-05-31,DDDD,308.11
2022-06-01,DDDD,310.4
2022-06-02,DDDD,309.73
2022-06-03,DDDD,312.52
2022-06-06,DDDD,302.85
2022-06-07,DDDD,296.1
2022-06-08,DDDD,289.12
2022-06-09,DDDD,289.94
2022-06-10,DDDD,300.17
2022-06-13,DDDD,313.86
2022-06-14,DDDD,317.89
2022-06-15,DDDD,321.1
2022-06-16,DDDD,309.73
2022-06-17,DDDD,306.39
2022-06-20,DDDD,301.6
2022-06-21,DDDD,297.88
2022-06-22,DDDD,296.88
2022-06-23,DDDD,294.09
2022-06-24,DDDD,282.68
2022-06-27,DDDD,286.94
2022-06-28,DDDD,280.85
2022-06-29,DDDD,282.19
2022-06-30,DDDD,294.14
2022-07-01,DDDD,288.78
2022-07-04,DDDD,274.53
2022-07-05,DDDD,272.97
2022-07-06,DDDD,279.05
2022-07-07,DDDD,290.19
2022-07-08,DDDD,283.14
2022-07-11,DDDD,285.97
2022-07-12,DDDD,283.32
2022-07-13,DDDD,282.72
2022-07-14,DDDD,298.08
2022-07-15,DDDD,289.25
2022-07-18,DDDD,290.72
2022-07-19,DDDD,293.45
2022-07-20,DDDD,299.89
2022-07-21,DDDD,300.48
2022-07-22,DDDD,302.34
2022-07-25,DDDD,299.98
2022-07-26,DDDD,301.6
2022-07-27,DDDD,299.54
2022-07-28,DDDD,303.28
2022-07-29,DDDD,301.05
2022-08-01,DDDD,303.33
2022-08-02,DDDD,303.15
2022-08-03,DDDD,310.06
2022-08-04,DDDD,309.74
2022-08-05,DDDD,298.95
2022-08-08,DDDD,306.59
2022-08-09,DDDD,301.08
2022-08-10,DDDD,297.17
2022-08-11,DDDD,293.65
2022-08-12,DDDD,301.84
2022-08-15,DDDD,289.22
2022-08-16,DDDD,307.95
2022-08-17,DDDD,314.52
2022-08-18,DDDD,315.93
2022-08-19,DDDD,315.58
2022-08-22,DDDD,317.39
2022-08-23,DDDD,320.72
2022-08-24,DDDD,324.88
2022-08-25,DDDD,328.51
2022-08-26,DDDD,329.1
2022-08-29,DDDD,327.8
2022-08-30,DDDD,326.81
2022-08-31,DDDD,325.54
2022-09-01,DDDD,333.01
2022-09-02,DDDD,336.98
2022-09-05,DDDD,317.74
2022-09-06,DDDD,321.93
2022-09-07,DDDD,323.19
2022-09-08,DDDD,323.07
2022-09-09,DDDD,320.57
2022-09-12,DDDD,327.86
2022-09-13,DDDD,334.13
2022-09-14,DDDD,329.01
2022-09-15,DDDD,331.69
2022-09-16,DDDD,325.31
2022-09-19,DDDD,316.46
2022-09-20,DDDD,312.52
2022-09-21,DDDD,317.95
